payroll_id,employee_id,payroll_date,gross_pay,deductions,net_pay
4444,741,2025-03-26,8552.0,1684.0,6868.0
4445,741,2025-02-24,7053.0,1220.0,5833.0
4446,741,2025-01-25,8030.0,1341.0,6689.0
4447,742,2025-06-24,3471.0,589.0,2882.0
4448,742,2025-05-25,4552.0,1539.0,3013.0
4449,742,2025-04-25,3991.0,1591.0,2400.0
4450,742,2025-03-26,3375.0,805.0,2570.0
4451,742,2025-02-24,5951.0,1194.0,4757.0
4452,742,2025-01-25,4587.0,558.0,4029.0
4453,743,2025-06-24,8774.0,931.0,7843.0
4454,743,2025-05-25,5218.0,799.0,4419.0
4455,743,2025-04-25,3835.0,807.0,3028.0
4456,743,2025-03-26,5907.0,741.0,5166.0
4457,743,2025-02-24,9664.0,560.0,9104.0
4458,743,2025-01-25,3089.0,1816.0,1273.0
4459,744,2025-06-24,7906.0,661.0,7245.0
4460,744,2025-05-25,5244.0,1059.0,4185.0
4461,744,2025-04-25,6572.0,1669.0,4903.0
4462,744,2025-03-26,6913.0,1142.0,5771.0
4463,744,2025-02-24,4171.0,1264.0,2907.0
4464,744,2025-01-25,3844.0,1759.0,2085.0
4465,745,2025-06-24,7222.0,933.0,6289.0
4466,745,2025-05-25,4710.0,1632.0,3078.0
4467,745,2025-04-25,8211.0,880.0,7331.0
4468,745,2025-03-26,4024.0,1671.0,2353.0
4469,745,2025-02-24,8544.0,1099.0,7445.0
4470,745,2025-01-25,4166.0,803.0,3363.0
4471,746,2025-06-24,5361.0,1759.0,3602.0
4472,746,2025-05-25,3487.0,889.0,2598.0
4473,746,2025-04-25,9827.0,937.0,8890.0
4474,746,2025-03-26,8817.0,855.0,7962.0
4475,746,2025-02-24,6126.0,1931.0,4195.0
4476,746,2025-01-25,8271.0,1037.0,7234.0
4477,747,2025-06-24,5434.0,1640.0,3794.0
4478,747,2025-05-25,4794.0,570.0,4224.0
4479,747,2025-04-25,4261.0,773.0,3488.0
4480,747,2025-03-26,4617.0,1897.0,2720.0
4481,747,2025-02-24,6095.0,553.0,5542.0
4482,747,2025-01-25,7740.0,1437.0,6303.0
4483,748,2025-06-24,3756.0,1372.0,2384.0
4484,748,2025-05-25,3898.0,1946.0,1952.0
4485,748,2025-04-25,7579.0,1799.0,5780.0
4486,748,2025-03-26,3359.0,1258.0,2101.0
4487,748,2025-02-24,6405.0,995.0,5410.0
4488,748,2025-01-25,3994.0,696.0,3298.0
4489,749,2025-06-24,7570.0,1453.0,6117.0
4490,749,2025-05-25,4068.0,806.0,3262.0
4491,749,2025-04-25,7482.0,1382.0,6100.0
4492,749,2025-03-26,6737.0,2000.0,4737.0
4493,749,2025-02-24,5224.0,1646.0,3578.0
4494,749,2025-01-25,8781.0,624.0,8157.0
4495,750,2025-06-24,9896.0,1720.0,8176.0
4496,750,2025-05-25,5712.0,1331.0,4381.0
4497,750,2025-04-25,7875.0,1184.0,6691.0
4498,750,2025-03-26,4542.0,1227.0,3315.0
4499,750,2025-02-24,5846.0,1613.0,4233.0
4500,750,2025-01-25,6362.0,1469.0,4893.0
4501,751,2025-06-24,4708.0,1434.0,3274.0
4502,751,2025-05-25,9565.0,1839.0,7726.0
4503,751,2025-04-25,6020.0,1729.0,4291.0
4504,751,2025-03-26,6273.0,1312.0,4961.0
4505,751,2025-02-24,4551.0,798.0,3753.0
4506,751,2025-01-25,6245.0,951.0,5294.0
4507,752,2025-06-24,4948.0,901.0,4047.0
4508,752,2025-05-25,5526.0,528.0,4998.0
4509,752,2025-04-25,3493.0,1379.0,2114.0
4510,752,2025-03-26,9474.0,1629.0,7845.0
4511,752,2025-02-24,6824.0,710.0,6114.0
4512,752,2025-01-25,8991.0,1200.0,7791.0
4513,753,2025-06-24,9871.0,594.0,9277.0
4514,753,2025-05-25,8231.0,1091.0,7140.0
4515,753,2025-04-25,8077.0,930.0,7147.0
4516,753,2025-03-26,4545.0,960.0,3585.0
4517,753,2025-02-24,3733.0,1833.0,1900.0
4518,753,2025-01-25,5245.0,1801.0,3444.0
4519,754,2025-06-24,7394.0,535.0,6859.0
4520,754,2025-05-25,9322.0,658.0,8664.0
4521,754,2025-04-25,3485.0,783.0,2702.0
4522,754,2025-03-26,5547.0,1314.0,4233.0
4523,754,2025-02-24,8850.0,705.0,8145.0
4524,754,2025-01-25,6544.0,975.0,5569.0
4525,755,2025-06-24,6838.0,594.0,6244.0
4526,755,2025-05-25,9513.0,853.0,8660.0
4527,755,2025-04-25,7260.0,1786.0,5474.0
4528,755,2025-03-26,8554.0,1118.0,7436.0
4529,755,2025-02-24,8068.0,1693.0,6375.0
4530,755,2025-01-25,9290.0,1796.0,7494.0
4531,756,2025-06-24,4529.0,1023.0,3506.0
4532,756,2025-05-25,4922.0,560.0,4362.0
4533,756,2025-04-25,9788.0,1620.0,8168.0
4534,756,2025-03-26,6063.0,1427.0,4636.0
4535,756,2025-02-24,3255.0,732.0,2523.0
4536,756,2025-01-25,3492.0,1702.0,1790.0
4537,757,2025-06-24,8268.0,1172.0,7096.0
4538,757,2025-05-25,3776.0,1526.0,2250.0
4539,757,2025-04-25,6069.0,1523.0,4546.0
4540,757,2025-03-26,6198.0,1297.0,4901.0
4541,757,2025-02-24,5087.0,1057.0,4030.0
4542,757,2025-01-25,9801.0,1280.0,8521.0
4543,758,2025-06-24,4631.0,1655.0,2976.0
4544,758,2025-05-25,3069.0,1514.0,1555.0
4545,758,2025-04-25,4113.0,1855.0,2258.0
4546,758,2025-03-26,6220.0,1047.0,5173.0
4547,758,2025-02-24,8336.0,1113.0,7223.0
4548,758,2025-01-25,7313.0,1071.0,6242.0
4549,759,2025-06-24,8824.0,1749.0,7075.0
4550,759,2025-05-25,4099.0,1289.0,2810.0
4551,759,2025-04-25,7213.0,643.0,6570.0
4552,759,2025-03-26,7811.0,622.0,7189.0
4553,759,2025-02-24,8508.0,1266.0,7242.0
4554,759,2025-01-25,6869.0,1099.0,5770.0
4555,760,2025-06-24,4794.0,715.0,4079.0
4556,760,2025-05-25,6688.0,1617.0,5071.0
4557,760,2025-04-25,4381.0,1907.0,2474.0
4558,760,2025-03-26,7928.0,1588.0,6340.0
4559,760,2025-02-24,4186.0,833.0,3353.0
4560,760,2025-01-25,9583.0,1214.0,8369.0
4561,761,2025-06-24,8978.0,1191.0,7787.0
4562,761,2025-05-25,3199.0,1514.0,1685.0
4563,761,2025-04-25,6932.0,890.0,6042.0
4564,761,2025-03-26,9373.0,652.0,8721.0
4565,761,2025-02-24,8208.0,865.0,7343.0
4566,761,2025-01-25,7773.0,948.0,6825.0
4567,762,2025-06-24,9602.0,1356.0,8246.0
4568,762,2025-05-25,8311.0,1930.0,6381.0
4569,762,2025-04-25,4223.0,1510.0,2713.0
4570,762,2025-03-26,3246.0,1823.0,1423.0
4571,762,2025-02-24,6277.0,833.0,5444.0
4572,762,2025-01-25,4762.0,1735.0,3027.0
4573,763,2025-06-24,7303.0,648.0,6655.0
4574,763,2025-05-25,9502.0,1308.0,8194.0
4575,763,2025-04-25,3477.0,1635.0,1842.0
4576,763,2025-03-26,7750.0,550.0,7200.0
4577,763,2025-02-24,4388.0,1540.0,2848.0
4578,763,2025-01-25,6960.0,1125.0,5835.0
4579,764,2025-06-24,5385.0,1626.0,3759.0
4580,764,2025-05-25,7488.0,1484.0,6004.0
4581,764,2025-04-25,3963.0,1784.0,2179.0
4582,764,2025-03-26,7777.0,532.0,7245.0
4583,764,2025-02-24,3201.0,903.0,2298.0
4584,764,2025-01-25,7979.0,1208.0,6771.0
4585,765,2025-06-24,3457.0,868.0,2589.0
4586,765,2025-05-25,9224.0,1574.0,7650.0
4587,765,2025-04-25,9481.0,1671.0,7810.0
4588,765,2025-03-26,8478.0,1420.0,7058.0
4589,765,2025-02-24,7891.0,650.0,7241.0
4590,765,2025-01-25,8877.0,1566.0,7311.0
4591,766,2025-06-24,5625.0,1154.0,4471.0
4592,766,2025-05-25,7103.0,1958.0,5145.0
4593,766,2025-04-25,8387.0,1232.0,7155.0
4594,766,2025-03-26,5800.0,1892.0,3908.0
4595,766,2025-02-24,5225.0,1732.0,3493.0
4596,766,2025-01-25,6014.0,1401.0,4613.0
4597,767,2025-06-24,7566.0,918.0,6648.0
4598,767,2025-05-25,8518.0,1393.0,7125.0
4599,767,2025-04-25,3264.0,1184.0,2080.0
4600,767,2025-03-26,5992.0,1854.0,4138.0
4601,767,2025-02-24,6412.0,693.0,5719.0
4602,767,2025-01-25,8348.0,1827.0,6521.0
4603,768,2025-06-24,9386.0,1949.0,7437.0
4604,768,2025-05-25,9906.0,1974.0,7932.0
4605,768,2025-04-25,4611.0,767.0,3844.0
4606,768,2025-03-26,8253.0,1486.0,6767.0
4607,768,2025-02-24,7480.0,1990.0,5490.0
4608,768,2025-01-25,6686.0,1117.0,5569.0
4609,769,2025-06-24,9327.0,1651.0,7676.0
4610,769,2025-05-25,5897.0,1613.0,4284.0
4611,769,2025-04-25,4431.0,574.0,3857.0
4612,769,2025-03-26,4899.0,1949.0,2950.0
4613,769,2025-02-24,9217.0,1086.0,8131.0
4614,769,2025-01-25,8853.0,1189.0,7664.0
4615,770,2025-06-24,3658.0,1432.0,2226.0
4616,770,2025-05-25,4116.0,1377.0,2739.0
4617,770,2025-04-25,9326.0,1531.0,7795.0
4618,770,2025-03-26,3739.0,894.0,2845.0
4619,770,2025-02-24,3556.0,1548.0,2008.0
4620,770,2025-01-25,4413.0,645.0,3768.0
4621,771,2025-06-24,5195.0,1302.0,3893.0
4622,771,2025-05-25,9298.0,1995.0,7303.0
4623,771,2025-04-25,4708.0,1531.0,3177.0
4624,771,2025-03-26,7296.0,669.0,6627.0
4625,771,2025-02-24,5679.0,755.0,4924.0
4626,771,2025-01-25,8500.0,516.0,7984.0
4627,772,2025-06-24,7768.0,835.0,6933.0
4628,772,2025-05-25,4260.0,531.0,3729.0
4629,772,2025-04-25,4046.0,813.0,3233.0
4630,772,2025-03-26,4525.0,1098.0,3427.0
4631,772,2025-02-24,4532.0,943.0,3589.0
4632,772,2025-01-25,7695.0,1745.0,5950.0
4633,773,2025-06-24,9159.0,583.0,8576.0
4634,773,2025-05-25,7894.0,867.0,7027.0
4635,773,2025-04-25,5673.0,1168.0,4505.0
4636,773,2025-03-26,6378.0,1548.0,4830.0
4637,773,2025-02-24,7840.0,1914.0,5926.0
4638,773,2025-01-25,8966.0,1558.0,7408.0
4639,774,2025-06-24,4444.0,1815.0,2629.0
4640,774,2025-05-25,8846.0,1662.0,7184.0
4641,774,2025-04-25,5597.0,1558.0,4039.0
4642,774,2025-03-26,9828.0,1099.0,8729.0
4643,774,2025-02-24,4186.0,1300.0,2886.0
4644,774,2025-01-25,8487.0,1435.0,7052.0
4645,775,2025-06-24,3961.0,862.0,3099.0
4646,775,2025-05-25,5114.0,822.0,4292.0
4647,775,2025-04-25,9084.0,1804.0,7280.0
4648,775,2025-03-26,6013.0,1400.0,4613.0
4649,775,2025-02-24,5507.0,990.0,4517.0
4650,775,2025-01-25,3359.0,1419.0,1940.0
4651,776,2025-06-24,6195.0,1790.0,4405.0
4652,776,2025-05-25,3071.0,1130.0,1941.0
4653,776,2025-04-25,4543.0,1536.0,3007.0
4654,776,2025-03-26,8302.0,684.0,7618.0
4655,776,2025-02-24,7868.0,1000.0,6868.0
4656,776,2025-01-25,5877.0,978.0,4899.0
4657,777,2025-06-24,4493.0,1038.0,3455.0
4658,777,2025-05-25,3738.0,1189.0,2549.0
4659,777,2025-04-25,4394.0,1693.0,2701.0
4660,777,2025-03-26,8276.0,1714.0,6562.0
4661,777,2025-02-24,3681.0,697.0,2984.0
4662,777,2025-01-25,3610.0,1956.0,1654.0
4663,778,2025-06-24,8299.0,1646.0,6653.0
4664,778,2025-05-25,3573.0,1676.0,1897.0
4665,778,2025-04-25,4761.0,1317.0,3444.0
4666,778,2025-03-26,5035.0,1622.0,3413.0
4667,778,2025-02-24,5954.0,1867.0,4087.0
4668,778,2025-01-25,3865.0,667.0,3198.0
4669,779,2025-06-24,8042.0,1555.0,6487.0
4670,779,2025-05-25,8953.0,1179.0,7774.0
4671,779,2025-04-25,7438.0,1172.0,6266.0
4672,779,2025-03-26,7885.0,1369.0,6516.0
4673,779,2025-02-24,7862.0,1294.0,6568.0
4674,779,2025-01-25,4878.0,1455.0,3423.0
4675,780,2025-06-24,3366.0,643.0,2723.0
4676,780,2025-05-25,9954.0,658.0,9296.0
4677,780,2025-04-25,3243.0,1400.0,1843.0
4678,780,2025-03-26,9934.0,1727.0,8207.0
4679,780,2025-02-24,8405.0,1206.0,7199.0
4680,780,2025-01-25,8591.0,747.0,7844.0
4681,781,2025-06-24,8459.0,1082.0,7377.0
4682,781,2025-05-25,3940.0,1883.0,2057.0
4683,781,2025-04-25,9509.0,654.0,8855.0
4684,781,2025-03-26,4185.0,1857.0,2328.0
4685,781,2025-02-24,4549.0,956.0,3593.0
4686,781,2025-01-25,7360.0,581.0,6779.0
4687,782,2025-06-24,8305.0,1499.0,6806.0
4688,782,2025-05-25,9258.0,740.0,8518.0
4689,782,2025-04-25,9634.0,910.0,8724.0
4690,782,2025-03-26,4634.0,1429.0,3205.0
4691,782,2025-02-24,5007.0,1680.0,3327.0
4692,782,2025-01-25,4191.0,945.0,3246.0
4693,783,2025-06-24,8770.0,1005.0,7765.0
4694,783,2025-05-25,4597.0,1891.0,2706.0
4695,783,2025-04-25,9554.0,852.0,8702.0
4696,783,2025-03-26,4709.0,660.0,4049.0
4697,783,2025-02-24,4921.0,823.0,4098.0
4698,783,2025-01-25,6831.0,736.0,6095.0
4699,784,2025-06-24,8484.0,1596.0,6888.0
4700,784,2025-05-25,9490.0,1128.0,8362.0
4701,784,2025-04-25,6769.0,1230.0,5539.0
4702,784,2025-03-26,4205.0,873.0,3332.0
4703,784,2025-02-24,4372.0,1013.0,3359.0
4704,784,2025-01-25,5126.0,1825.0,3301.0
4705,785,2025-06-24,8087.0,1106.0,6981.0
4706,785,2025-05-25,7460.0,1122.0,6338.0
4707,785,2025-04-25,4866.0,802.0,4064.0
4708,785,2025-03-26,4473.0,536.0,3937.0
4709,785,2025-02-24,3475.0,1425.0,2050.0
4710,785,2025-01-25,4401.0,1510.0,2891.0
4711,786,2025-06-24,8387.0,1837.0,6550.0
4712,786,2025-05-25,8273.0,759.0,7514.0
4713,786,2025-04-25,4014.0,1177.0,2837.0
4714,786,2025-03-26,6036.0,1394.0,4642.0
4715,786,2025-02-24,4552.0,671.0,3881.0
4716,786,2025-01-25,5193.0,893.0,4300.0
4717,787,2025-06-24,4296.0,1634.0,2662.0
4718,787,2025-05-25,9431.0,1509.0,7922.0
4719,787,2025-04-25,3587.0,1453.0,2134.0
4720,787,2025-03-26,7695.0,1454.0,6241.0
4721,787,2025-02-24,8570.0,1106.0,7464.0
4722,787,2025-01-25,3261.0,1309.0,1952.0
4723,788,2025-06-24,5921.0,556.0,5365.0
4724,788,2025-05-25,5282.0,955.0,4327.0
4725,788,2025-04-25,4648.0,1993.0,2655.0
4726,788,2025-03-26,8538.0,670.0,7868.0
4727,788,2025-02-24,4945.0,816.0,4129.0
4728,788,2025-01-25,6151.0,1833.0,4318.0
4729,789,2025-06-24,6687.0,749.0,5938.0
4730,789,2025-05-25,3631.0,1723.0,1908.0
4731,789,2025-04-25,9485.0,1278.0,8207.0
4732,789,2025-03-26,5492.0,1710.0,3782.0
4733,789,2025-02-24,7507.0,1035.0,6472.0
4734,789,2025-01-25,8202.0,1709.0,6493.0
4735,790,2025-06-24,8975.0,1821.0,7154.0
4736,790,2025-05-25,8012.0,1611.0,6401.0
4737,790,2025-04-25,7049.0,1391.0,5658.0
4738,790,2025-03-26,8989.0,1507.0,7482.0
4739,790,2025-02-24,9010.0,1676.0,7334.0
4740,790,2025-01-25,9165.0,1835.0,7330.0
4741,791,2025-06-24,4420.0,1951.0,2469.0
4742,791,2025-05-25,4872.0,1473.0,3399.0
4743,791,2025-04-25,3456.0,699.0,2757.0
4744,791,2025-03-26,8689.0,1731.0,6958.0
4745,791,2025-02-24,5595.0,1982.0,3613.0
4746,791,2025-01-25,4376.0,750.0,3626.0
4747,792,2025-06-24,6528.0,645.0,5883.0
4748,792,2025-05-25,9815.0,1479.0,8336.0
4749,792,2025-04-25,4271.0,1313.0,2958.0
4750,792,2025-03-26,4449.0,1807.0,2642.0
4751,792,2025-02-24,3428.0,1977.0,1451.0
4752,792,2025-01-25,7304.0,977.0,6327.0
4753,793,2025-06-24,7103.0,870.0,6233.0
4754,793,2025-05-25,3641.0,1773.0,1868.0
4755,793,2025-04-25,6356.0,1909.0,4447.0
4756,793,2025-03-26,9109.0,1857.0,7252.0
4757,793,2025-02-24,4451.0,843.0,3608.0
4758,793,2025-01-25,5707.0,1060.0,4647.0
4759,794,2025-06-24,5906.0,1386.0,4520.0
4760,794,2025-05-25,4917.0,1090.0,3827.0
4761,794,2025-04-25,4413.0,1584.0,2829.0
4762,794,2025-03-26,9763.0,1652.0,8111.0
4763,794,2025-02-24,7975.0,1364.0,6611.0
4764,794,2025-01-25,3760.0,1929.0,1831.0
4765,795,2025-06-24,5007.0,861.0,4146.0
4766,795,2025-05-25,4662.0,1578.0,3084.0
4767,795,2025-04-25,5588.0,1099.0,4489.0
4768,795,2025-03-26,3167.0,1876.0,1291.0
4769,795,2025-02-24,7992.0,1343.0,6649.0
4770,795,2025-01-25,9571.0,926.0,8645.0
4771,796,2025-06-24,5361.0,1166.0,4195.0
4772,796,2025-05-25,9125.0,1722.0,7403.0
4773,796,2025-04-25,6842.0,882.0,5960.0
4774,796,2025-03-26,8061.0,1009.0,7052.0
4775,796,2025-02-24,7157.0,540.0,6617.0
4776,796,2025-01-25,3659.0,1792.0,1867.0
4777,797,2025-06-24,7563.0,1751.0,5812.0
4778,797,2025-05-25,7409.0,1956.0,5453.0
4779,797,2025-04-25,6517.0,617.0,5900.0
4780,797,2025-03-26,5243.0,1912.0,3331.0
4781,797,2025-02-24,8897.0,1171.0,7726.0
4782,797,2025-01-25,3293.0,541.0,2752.0
4783,798,2025-06-24,9513.0,1477.0,8036.0
4784,798,2025-05-25,8711.0,1907.0,6804.0
4785,798,2025-04-25,6218.0,1822.0,4396.0
4786,798,2025-03-26,8905.0,1320.0,7585.0
4787,798,2025-02-24,4807.0,1337.0,3470.0
4788,798,2025-01-25,8834.0,1750.0,7084.0
4789,799,2025-06-24,6039.0,791.0,5248.0
4790,799,2025-05-25,6406.0,1119.0,5287.0
4791,799,2025-04-25,6005.0,1249.0,4756.0
4792,799,2025-03-26,3589.0,1266.0,2323.0
4793,799,2025-02-24,4314.0,2000.0,2314.0
4794,799,2025-01-25,9692.0,651.0,9041.0
4795,800,2025-06-24,8308.0,1243.0,7065.0
4796,800,2025-05-25,7951.0,1571.0,6380.0
4797,800,2025-04-25,4885.0,1900.0,2985.0
4798,800,2025-03-26,6105.0,592.0,5513.0
4799,800,2025-02-24,3864.0,1957.0,1907.0
4800,800,2025-01-25,4786.0,796.0,3990.0
4801,801,2025-06-24,6080.0,835.0,5245.0
4802,801,2025-05-25,4749.0,725.0,4024.0
4803,801,2025-04-25,7020.0,1936.0,5084.0
4804,801,2025-03-26,8972.0,988.0,7984.0
4805,801,2025-02-24,4539.0,1300.0,3239.0
4806,801,2025-01-25,4495.0,515.0,3980.0
4807,802,2025-06-24,6095.0,1533.0,4562.0
4808,802,2025-05-25,3451.0,1745.0,1706.0
4809,802,2025-04-25,8165.0,551.0,7614.0
4810,802,2025-03-26,9793.0,696.0,9097.0
4811,802,2025-02-24,6852.0,1991.0,4861.0
4812,802,2025-01-25,4430.0,1656.0,2774.0
4813,803,2025-06-24,7721.0,1922.0,5799.0
4814,803,2025-05-25,9296.0,1451.0,7845.0
4815,803,2025-04-25,3161.0,880.0,2281.0
4816,803,2025-03-26,5114.0,1468.0,3646.0
4817,803,2025-02-24,9281.0,1540.0,7741.0
4818,803,2025-01-25,5195.0,1575.0,3620.0
4819,804,2025-06-24,9029.0,932.0,8097.0
4820,804,2025-05-25,5884.0,1752.0,4132.0
4821,804,2025-04-25,6412.0,1549.0,4863.0
4822,804,2025-03-26,9459.0,646.0,8813.0
4823,804,2025-02-24,3732.0,1987.0,1745.0
4824,804,2025-01-25,7637.0,1562.0,6075.0
4825,805,2025-06-24,3676.0,1372.0,2304.0
4826,805,2025-05-25,8244.0,1260.0,6984.0
4827,805,2025-04-25,7267.0,1565.0,5702.0
4828,805,2025-03-26,4863.0,618.0,4245.0
4829,805,2025-02-24,3546.0,1406.0,2140.0
4830,805,2025-01-25,6172.0,1462.0,4710.0
4831,806,2025-06-24,9662.0,1550.0,8112.0
4832,806,2025-05-25,9812.0,1122.0,8690.0
4833,806,2025-04-25,8011.0,1110.0,6901.0
4834,806,2025-03-26,8304.0,862.0,7442.0
4835,806,2025-02-24,9382.0,761.0,8621.0
4836,806,2025-01-25,8409.0,1984.0,6425.0
4837,807,2025-06-24,3275.0,805.0,2470.0
4838,807,2025-05-25,9387.0,1927.0,7460.0
4839,807,2025-04-25,4308.0,1106.0,3202.0
4840,807,2025-03-26,3355.0,1168.0,2187.0
4841,807,2025-02-24,7653.0,1305.0,6348.0
4842,807,2025-01-25,9409.0,1366.0,8043.0
4843,808,2025-06-24,4329.0,574.0,3755.0
4844,808,2025-05-25,4331.0,1384.0,2947.0
4845,808,2025-04-25,3546.0,1769.0,1777.0
4846,808,2025-03-26,5709.0,1588.0,4121.0
4847,808,2025-02-24,6887.0,1654.0,5233.0
4848,808,2025-01-25,8253.0,1197.0,7056.0
4849,809,2025-06-24,7249.0,1917.0,5332.0
4850,809,2025-05-25,4324.0,792.0,3532.0
4851,809,2025-04-25,3047.0,1496.0,1551.0
4852,809,2025-03-26,4481.0,980.0,3501.0
4853,809,2025-02-24,9499.0,503.0,8996.0
4854,809,2025-01-25,8689.0,1148.0,7541.0
4855,810,2025-06-24,4615.0,1520.0,3095.0
4856,810,2025-05-25,9530.0,1616.0,7914.0
4857,810,2025-04-25,7701.0,1526.0,6175.0
4858,810,2025-03-26,5323.0,1927.0,3396.0
4859,810,2025-02-24,7964.0,895.0,7069.0
4860,810,2025-01-25,3518.0,924.0,2594.0
4861,811,2025-06-24,5175.0,927.0,4248.0
4862,811,2025-05-25,4039.0,1618.0,2421.0
4863,811,2025-04-25,3018.0,1032.0,1986.0
4864,811,2025-03-26,3773.0,1483.0,2290.0
4865,811,2025-02-24,6536.0,1718.0,4818.0
4866,811,2025-01-25,7800.0,1171.0,6629.0
4867,812,2025-06-24,7214.0,1757.0,5457.0
4868,812,2025-05-25,8611.0,903.0,7708.0
4869,812,2025-04-25,9585.0,543.0,9042.0
4870,812,2025-03-26,7150.0,1943.0,5207.0
4871,812,2025-02-24,5141.0,1064.0,4077.0
4872,812,2025-01-25,3882.0,1115.0,2767.0
4873,813,2025-06-24,8810.0,1315.0,7495.0
4874,813,2025-05-25,3061.0,1567.0,1494.0
4875,813,2025-04-25,9244.0,1300.0,7944.0
4876,813,2025-03-26,3658.0,847.0,2811.0
4877,813,2025-02-24,5024.0,971.0,4053.0
4878,813,2025-01-25,4268.0,1147.0,3121.0
4879,814,2025-06-24,7256.0,1280.0,5976.0
4880,814,2025-05-25,4899.0,1324.0,3575.0
4881,814,2025-04-25,9362.0,1378.0,7984.0
4882,814,2025-03-26,5616.0,1220.0,4396.0
4883,814,2025-02-24,5020.0,1841.0,3179.0
4884,814,2025-01-25,5329.0,1099.0,4230.0
4885,815,2025-06-24,6043.0,835.0,5208.0
4886,815,2025-05-25,3230.0,631.0,2599.0
4887,815,2025-04-25,6216.0,1425.0,4791.0
4888,815,2025-03-26,4815.0,980.0,3835.0
4889,815,2025-02-24,5778.0,1662.0,4116.0
4890,815,2025-01-25,3990.0,804.0,3186.0
4891,816,2025-06-24,5995.0,856.0,5139.0
4892,816,2025-05-25,5964.0,1818.0,4146.0
4893,816,2025-04-25,7799.0,976.0,6823.0
4894,816,2025-03-26,6316.0,1861.0,4455.0
4895,816,2025-02-24,5007.0,992.0,4015.0
4896,816,2025-01-25,7093.0,587.0,6506.0
4897,817,2025-06-24,6508.0,1844.0,4664.0
4898,817,2025-05-25,3470.0,1199.0,2271.0
4899,817,2025-04-25,8773.0,1529.0,7244.0
4900,817,2025-03-26,3501.0,1261.0,2240.0
4901,817,2025-02-24,8541.0,704.0,7837.0
4902,817,2025-01-25,5182.0,1978.0,3204.0
4903,818,2025-06-24,8217.0,505.0,7712.0
4904,818,2025-05-25,9151.0,1753.0,7398.0
4905,818,2025-04-25,8804.0,517.0,8287.0
4906,818,2025-03-26,5386.0,1416.0,3970.0
4907,818,2025-02-24,9188.0,1432.0,7756.0
4908,818,2025-01-25,4711.0,613.0,4098.0
4909,819,2025-06-24,6067.0,1301.0,4766.0
4910,819,2025-05-25,9699.0,1623.0,8076.0
4911,819,2025-04-25,9600.0,1281.0,8319.0
4912,819,2025-03-26,3816.0,736.0,3080.0
4913,819,2025-02-24,6469.0,1863.0,4606.0
4914,819,2025-01-25,3764.0,970.0,2794.0
4915,820,2025-06-24,4195.0,1651.0,2544.0
4916,820,2025-05-25,9440.0,1282.0,8158.0
4917,820,2025-04-25,8201.0,944.0,7257.0
4918,820,2025-03-26,3155.0,1983.0,1172.0
4919,820,2025-02-24,9333.0,1778.0,7555.0
4920,820,2025-01-25,5181.0,654.0,4527.0
4921,821,2025-06-24,7638.0,781.0,6857.0
4922,821,2025-05-25,5315.0,1051.0,4264.0
4923,821,2025-04-25,8958.0,832.0,8126.0
4924,821,2025-03-26,3303.0,658.0,2645.0
4925,821,2025-02-24,6116.0,1000.0,5116.0
4926,821,2025-01-25,3562.0,929.0,2633.0
4927,822,2025-06-24,6138.0,1410.0,4728.0
4928,822,2025-05-25,3175.0,563.0,2612.0
4929,822,2025-04-25,9092.0,1279.0,7813.0
4930,822,2025-03-26,5157.0,938.0,4219.0
4931,822,2025-02-24,3519.0,1670.0,1849.0
4932,822,2025-01-25,3850.0,1671.0,2179.0
4933,823,2025-06-24,7389.0,1023.0,6366.0
4934,823,2025-05-25,3820.0,1444.0,2376.0
4935,823,2025-04-25,6548.0,1168.0,5380.0
4936,823,2025-03-26,4703.0,1599.0,3104.0
4937,823,2025-02-24,6130.0,1174.0,4956.0
4938,823,2025-01-25,3280.0,1380.0,1900.0
4939,824,2025-06-24,9940.0,510.0,9430.0
4940,824,2025-05-25,6472.0,1541.0,4931.0
4941,824,2025-04-25,7131.0,1741.0,5390.0
4942,824,2025-03-26,8097.0,520.0,7577.0
4943,824,2025-02-24,3438.0,518.0,2920.0
4944,824,2025-01-25,4885.0,1086.0,3799.0
4945,825,2025-06-24,8160.0,935.0,7225.0
4946,825,2025-05-25,3139.0,1132.0,2007.0
4947,825,2025-04-25,3909.0,1900.0,2009.0
4948,825,2025-03-26,4826.0,1371.0,3455.0
4949,825,2025-02-24,8065.0,1002.0,7063.0
4950,825,2025-01-25,5487.0,1651.0,3836.0
4951,826,2025-06-24,6009.0,1515.0,4494.0
4952,826,2025-05-25,9859.0,1308.0,8551.0
4953,826,2025-04-25,7748.0,1875.0,5873.0
4954,826,2025-03-26,8231.0,1236.0,6995.0
4955,826,2025-02-24,8857.0,525.0,8332.0
4956,826,2025-01-25,9094.0,557.0,8537.0
4957,827,2025-06-24,3581.0,1738.0,1843.0
4958,827,2025-05-25,9289.0,1049.0,8240.0
4959,827,2025-04-25,7754.0,1078.0,6676.0
4960,827,2025-03-26,6558.0,1570.0,4988.0
4961,827,2025-02-24,8368.0,829.0,7539.0
4962,827,2025-01-25,6648.0,1339.0,5309.0
4963,828,2025-06-24,6269.0,1115.0,5154.0
4964,828,2025-05-25,8081.0,1041.0,7040.0
4965,828,2025-04-25,3181.0,1040.0,2141.0
4966,828,2025-03-26,9557.0,1971.0,7586.0
